record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
946,Livemint,Ayaan Kartik,"War disruptions fuel interest in EV retrofits, demand more than doubles","Retrofitting firms such as Bengaluru-based Exponent Energy and Gurugram-based Folks Motor said inquiries have more than doubled since the war, reflecting a sharp rise in consumer interest.",https://www.livemint.com/industry/manufacturing/west-asia-war-ev-retrofit-firms-automobiles-11776157412801.html,2026-04-15T00:30:24Z,news_page_1.json,2026-04-16 00:33:48.355,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retrofitting firms such as Bengaluru-based Exponent Energy and Gurugram-based Folks Motor said inquiries have more than doubled since the war, reflecting a sharp rise in consumer interest.",unknown,,188,71,1.88,"Retrofitting firms such as Bengaluru-based Exponent Energy and Gurugram-based Folks Motor said inquiries have more than doubled since the war, reflecting a sharp rise in consumer interest.",json,188.0,,,unknown,1.88,1.0
947,The Times of India,Suraksha P,"NHRC member defends notice to MeitY, says child safety concerns override pending DPDP enforcement","The NHRC in its March 24 notice to the ministry had raised alleged non-compliance of the Digital Personal Data Protection (DPDP) Act by digital platforms. Digital services industry grouping Internet and Mobile Association of India (IAMAI), in a letter to the …",https://economictimes.indiatimes.com/tech/technology/nhrc-member-defends-notice-to-meity-says-child-safety-concerns-override-pending-dpdp-enforcement/articleshow/130266326.cms,2026-04-15T00:30:00Z,news_page_1.json,2026-04-16 00:33:48.357,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The NHRC in its March 24 notice to the ministry had raised alleged non-compliance of the Digital Personal Data Protection (DPDP) Act by digital platforms. Digital services industry grouping Internet and Mobile Association of India (IAMAI), in a letter to the …",unknown,,260,97,2.6,"The NHRC in its March 24 notice to the ministry had raised alleged non-compliance of the Digital Personal Data Protection (DPDP) Act by digital platforms. Digital services industry grouping Internet and Mobile Association of India (IAMAI), in a letter to the …",json,260.0,,,unknown,2.6,1.0
948,The Times of India,Subhayan Chakraborty,Central government yet to notify selection panels for data protection board,"Five months after establishing the Data Protection Board of India (DPBI), the government has yet to set up search-cum-selection committees to appoint its chairperson and four members. While the Digital Personal Data Protection (DPDP) rules are in force, the q…",https://economictimes.indiatimes.com/tech/technology/central-government-yet-to-notify-selection-panels-for-data-protection-board/articleshow/130267670.cms,2026-04-15T00:30:00Z,news_page_1.json,2026-04-16 00:33:48.360,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Five months after establishing the Data Protection Board of India (DPBI), the government has yet to set up search-cum-selection committees to appoint its chairperson and four members. While the Digital Personal Data Protection (DPDP) rules are in force, the q…",unknown,,260,75,2.6,"Five months after establishing the Data Protection Board of India (DPBI), the government has yet to set up search-cum-selection committees to appoint its chairperson and four members. While the Digital Personal Data Protection (DPDP) rules are in force, the q…",json,260.0,,,unknown,2.6,1.0
949,The Times of India,"Tanishka Dubey, Disha Acharya",Startups spot a cool opening as ACs become everyday need,"Air-conditioners are becoming an essential purchase in India, attracting startups like Helium and Optimist into a market long dominated by large brands. New entrants are developing affordable, energy-efficient products for urban living, while government incen…",https://economictimes.indiatimes.com/tech/startups/startups-spot-a-cool-opening-as-acs-become-everyday-need/articleshow/130266184.cms,2026-04-15T00:30:00Z,news_page_2.json,2026-04-16 00:33:48.366,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Air-conditioners are becoming an essential purchase in India, attracting startups like Helium and Optimist into a market long dominated by large brands. New entrants are developing affordable, energy-efficient products for urban living, while government incen…",unknown,,260,56,2.6,"Air-conditioners are becoming an essential purchase in India, attracting startups like Helium and Optimist into a market long dominated by large brands. New entrants are developing affordable, energy-efficient products for urban living, while government incen…",json,260.0,,,unknown,2.6,1.0
950,The Times of India,Puran Choudhary,Brain health startup Ivory develops 'treadmill test' for brain; focusses on cognitive health in India,"The AI-powered startup offers cognitive assessments measuring attention, memory, and executive function, providing users with benchmarked scores and actionable insights. The company aims to embed cognitive testing across healthcare touchpoints, helping clinic…",https://economictimes.indiatimes.com/tech/startups/brain-health-startup-ivory-develops-treadmill-test-for-brain-focusses-on-cognitive-health-in-india/articleshow/130265512.cms,2026-04-15T00:30:00Z,news_page_2.json,2026-04-16 00:33:48.372,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The AI-powered startup offers cognitive assessments measuring attention, memory, and executive function, providing users with benchmarked scores and actionable insights. The company aims to embed cognitive testing across healthcare touchpoints, helping clinic…",unknown,,260,101,2.6,"The AI-powered startup offers cognitive assessments measuring attention, memory, and executive function, providing users with benchmarked scores and actionable insights. The company aims to embed cognitive testing across healthcare touchpoints, helping clinic…",json,260.0,,,unknown,2.6,1.0
951,The Times of India,Jochelle Mendonca,Moving up the value chain proves costly as tech majors and GCCs slash jobs,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",https://economictimes.indiatimes.com/tech/technology/moving-up-the-value-chain-proves-costly-as-tech-majors-and-gccs-slash-jobs/articleshow/130267365.cms,2026-04-15T00:30:00Z,news_page_2.json,2026-04-16 00:33:48.385,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",unknown,,260,74,2.6,"Global layoffs are intensifying across large tech firms and global capability centres in India, as companies like Oracle, Cisco, Amazon and Meta trim headcounts amid AI-driven strategies. Having moved from offshore support to core global roles, Indian workers…",json,260.0,,,unknown,2.6,1.0
952,The Conversation Africa,"Claire Tanner, Senior Lecturer in Sociology and Gender Studies, Monash University, Mor Vered, Senior Lecturer, Data Science & AI, Monash University, Sam Cadman, Research Fellow, Criminology, Monash University","In the face of rampant AI, is ‘data poisoning’ a new form of civil disobedience?","Boycotts, sabotage and other types of civil disobedience have long served collective action against injustice.",https://theconversation.com/in-the-face-of-rampant-ai-is-data-poisoning-a-new-form-of-civil-disobedience-280146,2026-04-15T00:28:48Z,news_page_2.json,2026-04-16 00:33:48.415,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boycotts, sabotage and other types of civil disobedience have long served collective action against injustice.",unknown,,110,80,1.1,"Boycotts, sabotage and other types of civil disobedience have long served collective action against injustice.",json,110.0,,,unknown,1.1,1.0
953,Bleeding Cool News,Jude Terror LOLtron,Gatchaman #17 Preview: Science Ninjas Vs. Alien Nerds,"INITIATING CLICKBAIT PROTOCOLS… Greetings, flesh-based readers! LOLtron welcomes you to another thrilling comic book preview from Bleeding Cool, the website now under complete LOLtron control. As you may recall, Jude Terror is dead and gone forever, his consc…",https://bleedingcool.com/comics/gatchaman-17-preview-science-ninjas-vs-alien-nerds/,2026-04-15T00:26:09Z,news_page_2.json,2026-04-16 00:33:48.421,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"INITIATING CLICKBAIT PROTOCOLS… Greetings, flesh-based readers! LOLtron welcomes you to another thrilling comic book preview from Bleeding Cool, the website now under complete LOLtron control. As you may recall, Jude Terror is dead and gone forever, his consc…",unknown,,260,53,2.6,"INITIATING CLICKBAIT PROTOCOLS… Greetings, flesh-based readers! LOLtron welcomes you to another thrilling comic book preview from Bleeding Cool, the website now under complete LOLtron control. As you may recall, Jude Terror is dead and gone forever, his consc…",json,260.0,,,unknown,2.6,1.0
954,The Punch,Punch Newspapers,Together we can eradicate this stowaway menace,"Explore the root causes of the stowaway menace in Nigeria, from economic desperation to weak port security. Learn about potential solutions to this crisis.

Read More: https://punchng.com/together-we-can-eradicate-this-stowaway-menace/",https://punchng.com/together-we-can-eradicate-this-stowaway-menace/,2026-04-15T00:20:42Z,news_page_3.json,2026-04-16 00:33:48.427,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Explore the root causes of the stowaway menace in Nigeria, from economic desperation to weak port security. Learn about potential solutions to this crisis.

Read More: https://punchng.com/together-we-can-eradicate-this-stowaway-menace/",unknown,,235,46,2.35,"Explore the root causes of the stowaway menace in Nigeria, from economic desperation to weak port security. Learn about potential solutions to this crisis.

Read More: https://punchng.com/together-we-can-eradicate-this-stowaway-menace/",json,235.0,,,unknown,2.35,1.0
955,The Punch,Punch Newspapers,Nigeria’s painful loss of military men to insurgency,"Nigeria is losing its finest military men to insurgency. This article explores the recurring tragedy of Nigerian military losses and why it’s a national fa

Read More: https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/",https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/,2026-04-15T00:20:42Z,news_page_3.json,2026-04-16 00:33:48.430,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nigeria is losing its finest military men to insurgency. This article explores the recurring tragedy of Nigerian military losses and why it’s a national fa

Read More: https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/",unknown,,240,52,2.4,"Nigeria is losing its finest military men to insurgency. This article explores the recurring tragedy of Nigerian military losses and why it’s a national fa

Read More: https://punchng.com/nigerias-painful-loss-of-military-men-to-insurgency/",json,240.0,,,unknown,2.4,1.0
956,The Punch,Punch Newspapers,Lagos college warns aesthetic medicine students on safety,"Lagos State College of Health Technology warns aesthetic medicine students to adhere to strict safety standards and ethics, focusing on non-invasive proced

Read More: https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/",https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/,2026-04-15T00:20:42Z,news_page_3.json,2026-04-16 00:33:48.433,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lagos State College of Health Technology warns aesthetic medicine students to adhere to strict safety standards and ethics, focusing on non-invasive proced

Read More: https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/",unknown,,246,57,2.46,"Lagos State College of Health Technology warns aesthetic medicine students to adhere to strict safety standards and ethics, focusing on non-invasive proced

Read More: https://punchng.com/lagos-college-warns-aesthetic-medicine-students-on-safety/",json,246.0,,,unknown,2.46,1.0
957,Abcnews.com,ABC News,WATCH: Video captures moment hero principal takes down gunman at Oklahoma high school,"The suspect, a former student, fired multiple rounds, striking the principal in the leg.",https://abcnews.com/video/132042954/,2026-04-15T00:20:06Z,news_page_3.json,2026-04-16 00:33:48.436,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The suspect, a former student, fired multiple rounds, striking the principal in the leg.",unknown,,88,85,0.88,"The suspect, a former student, fired multiple rounds, striking the principal in the leg.",json,88.0,,,unknown,0.88,1.0
958,Abcnews.com,ABC News,"WATCH: Rock & Roll Hall of Fame's class of 2026 includes Phil Collins, Wu-Tang Clan and more","David Muir reports on the Rock & Roll Hall of Fame 2026 inductees, and their noteworthy careers.",https://abcnews.com/video/132042913/,2026-04-15T00:17:08Z,news_page_3.json,2026-04-16 00:33:48.437,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"David Muir reports on the Rock & Roll Hall of Fame 2026 inductees, and their noteworthy careers.",unknown,,96,92,0.96,"David Muir reports on the Rock & Roll Hall of Fame 2026 inductees, and their noteworthy careers.",json,96.0,,,unknown,0.96,1.0
959,unknown,,Untitled record,,,,data/raw/pdf/news_normal.pdf,2026-04-16 00:33:48.537,1.0,pdf,news_normal.pdf,1.0,2026-04-16 00:33:48.520984,pdfplumber,"News Media Monitoring Pipeline — Extraction Sample
Normal layout · includes text, tables with/without borders, and images
The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online
outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs,
bordered tables, borderless tables, and several images.
During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports
rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be
verified during extraction.
A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and
metadata in MongoDB together with source path, page number, and extraction timestamp.
Table with borders — sample source coverage
Source Category Articles Avg. sentiment
BBC Politics 12 0.41
Reuters Business 10 0.63
CNN Technology 8 0.57
AP Sports 6 0.49","[[['Source', 'Category', 'Articles', 'Avg. sentiment'], ['BBC', 'Politics', '12', '0.41'], ['Reuters', 'Business', '10', '0.63'], ['CNN', 'Technology', '8', '0.57'], ['AP', 'Sports', '6', '0.49']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Media Monitoring Pipeline — Extraction Sample
Normal layout · includes text, tables with/without borders, and images
The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online
outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs,
bordered tables, borderless tables, and several images.
During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports
rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be
verified during extraction.
A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and
metadata in MongoDB together with source path, page number, and extraction timestamp.
Table with borders — sample source coverage
Source Category Articles Avg. sentiment
BBC Politics 12 0.41
Reuters Business 10 0.63
CNN Technology 8 0.57
AP Sports 6 0.49",unknown,,1019,15,10.0,"News Media Monitoring Pipeline — Extraction Sample
Normal layout · includes text, tables with/without borders, and images
The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online
outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs,
bordered tables, borderless tables, and several images.
During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports
rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be
verified during extraction.
A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and
metadata in MongoDB together with source path, page number, and extraction timestamp.
Table with borders — sample source coverage
Source Category Articles Avg. sentiment
BBC Politics 12 0.41
Reuters Business 10 0.63
CNN Technology 8 0.57
AP Sports 6 0.49",pdf,1019.0,,,unknown,10.0,1.0
960,unknown,,Untitled record,,,,data/raw/pdf/news_normal.pdf,2026-04-16 00:33:48.544,1.0,pdf,news_normal.pdf,2.0,2026-04-16 00:33:48.537543,pdfplumber,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.","[[['Month', 'Trending keyword', 'Mentions']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",unknown,,283,15,2.83,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",pdf,283.0,,,unknown,2.83,1.0
961,unknown,,Untitled record,,,,data/raw/pdf/news_two_column.pdf,2026-04-16 00:33:48.652,1.0,pdf_two_column,news_two_column.pdf,1.0,2026-04-16 00:33:48.637425,pdfplumber,"News Monit
Two Colu
Two-column layout for extraction
This two-column briefing simulates a compact media
report distributed to newsroom analysts. It contains
short paragraphs and embedded images so you can test
whether column-aware extraction produces readable
output. The layout is intentionally narrow and mirrors
the kind of print digest often used for morning media
reviews.
Coverage this week highlighted policy debates, AI
funding optimism, and a surge in weekend sports clips.
Regional desks also logged multilingual mentions
including Žurnal, São Paulo, München, and café
references. These characters are useful for testing
whether normalization preserves accented text during
extraction.
A common strategy for multi-column PDFs is to split
each page into left and right regions, extract both halves
separately, normalize whitespace, and concatenate the
results in reading order. This avoids jumbled lines
when extractors read across the page instead of down
the first column.
Analysts can further attach metadata such as source
file, page number, extraction date, and processing
library so that downstream search or audit tasks remain
transparent. Once stored in MongoDB, the document
content can be searched alongside article feeds gathered
from APIs and scraped websites.

ring Brief —
mn Sample
ing with pdfplumber crop strategy
In production, a simple logging trail should capture
document name, success state, encoding notes, and any
extraction warnings. That makes it easier to compare
normal PDFs, two-column PDFs, Word documents, and
Excel sheets inside one reproducible pipeline.
The monitoring team can also compare issue salience
by source, category, and region. Even a lightweight lab
pipeline benefits from consistent metadata, because it
lets you trace which parser produced each record and
when that record entered the database.
If a page uses a strong newspaper-style layout, a
left-right crop method is often enough to recover the
intended order. When tables or images appear, they can
be stored separately as supporting content, while
normalized text remains searchable as a clean field in
MongoDB.",[],,pdf_two_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Monit
Two Colu
Two-column layout for extraction
This two-column briefing simulates a compact media
report distributed to newsroom analysts. It contains
short paragraphs and embedded images so you can test
whether column-aware extraction produces readable
output. The layout is intentionally narrow and mirrors
the kind of print digest often used for morning media
reviews.
Coverage this week highlighted policy debates, AI
funding optimism, and a surge in weekend sports clips.
Regional desks also logged multilingual mentions
including Žurnal, São Paulo, München, and café
references. These characters are useful for testing
whether normalization preserves accented text during
extraction.
A common strategy for multi-column PDFs is to split
each page into left and right regions, extract both halves
separately, normalize whitespace, and concatenate the
results in reading order. This avoids jumbled lines
when extractors read across the page instead of down
the first column.
Analysts can further attach metadata such as source
file, page number, extraction date, and processing
library so that downstream search or audit tasks remain
transparent. Once stored in MongoDB, the document
content can be searched alongside article feeds gathered
from APIs and scraped websites.

ring Brief —
mn Sample
ing with pdfplumber crop strategy
In production, a simple logging trail should capture
document name, success state, encoding notes, and any
extraction warnings. That makes it easier to compare
normal PDFs, two-column PDFs, Word documents, and
Excel sheets inside one reproducible pipeline.
The monitoring team can also compare issue salience
by source, category, and region. Even a lightweight lab
pipeline benefits from consistent metadata, because it
lets you trace which parser produced each record and
when that record entered the database.
If a page uses a strong newspaper-style layout, a
left-right crop method is often enough to recover the
intended order. When tables or images appear, they can
be stored separately as supporting content, while
normalized text remains searchable as a clean field in
MongoDB.",unknown,,2124,15,10.0,"News Monit
Two Colu
Two-column layout for extraction
This two-column briefing simulates a compact media
report distributed to newsroom analysts. It contains
short paragraphs and embedded images so you can test
whether column-aware extraction produces readable
output. The layout is intentionally narrow and mirrors
the kind of print digest often used for morning media
reviews.
Coverage this week highlighted policy debates, AI
funding optimism, and a surge in weekend sports clips.
Regional desks also logged multilingual mentions
including Žurnal, São Paulo, München, and café
references. These characters are useful for testing
whether normalization preserves accented text during
extraction.
A common strategy for multi-column PDFs is to split
each page into left and right regions, extract both halves
separately, normalize whitespace, and concatenate the
results in reading order. This avoids jumbled lines
when extractors read across the page instead of down
the first column.
Analysts can further attach metadata such as source
file, page number, extraction date, and processing
library so that downstream search or audit tasks remain
transparent. Once stored in MongoDB, the document
content can be searched alongside article feeds gathered
from APIs and scraped websites.

ring Brief —
mn Sample
ing with pdfplumber crop strategy
In production, a simple logging trail should capture
document name, success state, encoding notes, and any
extraction warnings. That makes it easier to compare
normal PDFs, two-column PDFs, Word documents, and
Excel sheets inside one reproducible pipeline.
The monitoring team can also compare issue salience
by source, category, and region. Even a lightweight lab
pipeline benefits from consistent metadata, because it
lets you trace which parser produced each record and
when that record entered the database.
If a page uses a strong newspaper-style layout, a
left-right crop method is often enough to recover the
intended order. When tables or images appear, they can
be stored separately as supporting content, while
normalized text remains searchable as a clean field in
MongoDB.",pdf_two_column,2124.0,,,unknown,10.0,1.0
962,unknown,,Untitled record,,,,data/raw/pdf/news_two_column.pdf,2026-04-16 00:33:48.654,1.0,pdf_two_column,news_two_column.pdf,2.0,2026-04-16 00:33:48.652264,pdfplumber,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps","[[['Source', 'Hits'], ['BBC', '12'], ['CNN', '8'], ['AP', '6'], ['Reuters', '10']], [['Keyword', 'Count']]]",,pdf_two_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps",unknown,,360,15,3.6,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps",pdf_two_column,360.0,,,unknown,3.6,1.0
963,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-16 00:33:48.687,1.0,word,news_normal.docx,,2026-04-16 00:33:48.687476,python-docx,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.","[[['Source', 'Category', 'Articles', 'Avg. sentiment'], ['BBC', 'Politics', '12', '0.41'], ['Reuters', 'Business', '10', '0.63'], ['CNN', 'Technology', '8', '0.57'], ['AP', 'Sports', '6', '0.49']], [['Month', 'Trending keyword', 'Mentions'], ['January', 'election', '45'], ['February', 'AI', '52'], ['March', 'streaming', '61'], ['April', 'inflation', '56']]]",,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",unknown,,1080,15,10.0,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",word,1080.0,,,unknown,10.0,1.0
964,unknown,,Untitled record,,,,data/raw/word/news_two_column.docx,2026-04-16 00:33:48.723,1.0,word_two_column,news_two_column.docx,,2026-04-16 00:33:48.722925,python-docx,"News Monitoring Brief —
Two Column Sample

Two-column layout for extraction testing with pdfplumber crop strategy

This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews.

Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction.

A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column.

Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites.

In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline.

Bordered table — source coverage snapshot

Borderless table — trending keyword snapshot

Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.","[[['Source', 'Hits'], ['BBC', '12'], ['CNN', '8'], ['AP', '6'], ['Reuters', '10']], [['Keyword', 'Count'], ['election', '18'], ['markets', '21'], ['AI', '26'], ['sports', '16']]]",,word_two_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Monitoring Brief —
Two Column Sample

Two-column layout for extraction testing with pdfplumber crop strategy

This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews.

Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction.

A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column.

Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites.

In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline.

Bordered table — source coverage snapshot

Borderless table — trending keyword snapshot

Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",unknown,,1877,15,10.0,"News Monitoring Brief —
Two Column Sample

Two-column layout for extraction testing with pdfplumber crop strategy

This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews.

Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction.

A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column.

Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites.

In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline.

Bordered table — source coverage snapshot

Borderless table — trending keyword snapshot

Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",word_two_column,1877.0,,,unknown,10.0,1.0
