record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo,analysis_year,category_avg_rating_score,category_avg_estimated_value
83,Untitled record,word_two_column,word_two_column,data/raw/word/news_two_column.docx,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,,news_two_column.docx,word_two_column,word_two_column,data/raw/word/news_two_column.docx,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
115,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
155,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
196,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
452,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
708,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
964,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
1220,Untitled record,word_two_column,word_two_column,unknown,,,10.0,1877.0,1877,15,212.62,399300.0,Untitled record,No content available.,,data/raw/word/news_two_column.docx,news_two_column.docx,word_two_column,word_two_column,unknown,unknown,"News Monitoring Brief — Two Column Sample Two-column layout for extraction testing with pdfplumber crop strategy This two-column briefing simulates a compact media report distributed to newsroom analysts. It contains short paragraphs and embedded images so you can test whether column-aware extraction produces readable output. The layout is intentionally narrow and mirrors the kind of print digest often used for morning media reviews. Coverage this week highlighted policy debates, AI funding optimism, and a surge in weekend sports clips. Regional desks also logged multilingual mentions including Žurnal, São Paulo, München, and café references. These characters are useful for testing whether normalization preserves accented text during extraction. A common strategy for multi-column PDFs is to split each page into left and right regions, extract both halves separately, normalize whitespace, and concatenate the results in reading order. This avoids jumbled lines when extractors read across the page instead of down the first column. Analysts can further attach metadata such as source file, page number, extraction date, and processing library so that downstream search or audit tasks remain transparent. Once stored in MongoDB, the document content can be searched alongside article feeds gathered from APIs and scraped websites. In production, a simple logging trail should capture document name, success state, encoding notes, and any extraction warnings. That makes it easier to compare normal PDFs, two-column PDFs, Word documents, and Excel sheets inside one reproducible pipeline. Bordered table — source coverage snapshot Borderless table — trending keyword snapshot Store extracted text with metadata such as file name, page number, source path, extraction date, and library used. This helps version and audit ingestion results inside the pipeline.",,,,10.0,399300.0
50,Untitled record,word,word,data/raw/word/news_normal.docx,,,10.0,1080.0,1080,15,164.8,178149.0,Untitled record,No content available.,,,news_normal.docx,word,word,data/raw/word/news_normal.docx,unknown,"News Media Monitoring Pipeline — Extraction Sample Normal layout · includes text, tables with/without borders, and images The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images. During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction. A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp. Table with borders — sample source coverage Table without borders — trending keyword snapshot Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",,,,10.0,178149.0
82,Untitled record,word,word,data/raw/word/news_normal.docx,,,10.0,1080.0,1080,15,164.8,178149.0,Untitled record,No content available.,,,news_normal.docx,word,word,data/raw/word/news_normal.docx,unknown,"News Media Monitoring Pipeline — Extraction Sample Normal layout · includes text, tables with/without borders, and images The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images. During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction. A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp. Table with borders — sample source coverage Table without borders — trending keyword snapshot Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",,,,10.0,178149.0
114,Untitled record,word,word,unknown,,,10.0,1080.0,1080,15,164.8,178149.0,Untitled record,No content available.,,data/raw/word/news_normal.docx,news_normal.docx,word,word,unknown,unknown,"News Media Monitoring Pipeline — Extraction Sample Normal layout · includes text, tables with/without borders, and images The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images. During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction. A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp. Table with borders — sample source coverage Table without borders — trending keyword snapshot Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",,,,10.0,178149.0
